runid,response_var,Var_parameter,Var_total,site_id,pft,parameter,local_param_frac,Var_parameter_param,frac_of_total
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,half_saturation_PAR,0.02866960074918865,1.572172604657263e-19,0.04277851321099997
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,leafC,0.01671148451714507,9.164179986619807e-20,0.024935556914316058
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,leafGrowth,0.05808043519723015,3.1849926994968997e-19,0.0866630367866442
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,leaf_respiration_rate_m2,0.3014320728106444,1.6529816762493979e-18,0.44977312456345175
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,leaf_turnover_rate,0.01302604661295646,7.143173639227688e-20,0.019436437639796193
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,psnTOpt,5.911965073583324e-4,3.2419808038803263e-21,8.821367211066304e-4
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,root_respiration_rate,0.0045408364436915,2.490086528045955e-20,0.0067754773948480685
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,root_turnover_rate,0.00201630691772694,1.1056946786121292e-20,0.0030085738853497476
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,stem_respiration_rate,0.00452800674475438,2.4830510267945082e-20,0.00675633393169781
bb523eef65a549b58d61393d57c00566,NPP,5.483761767075725e-18,3.675145503310755e-18,b3ed7ece68eabba6,grass,veg_respiration_Q10,0.06250371438040707,3.427554792194975e-19,0.0932631045249028
bb523eef65a549b58d61393d57c00566,Qle,0.5623203150935611,0.08582113690003289,b3ed7ece68eabba6,NA,NA,NA,NA,NA
bb523eef65a549b58d61393d57c00566,SoilMoistFrac,-5.529618927378602e-4,5.353625041366113e-5,b3ed7ece68eabba6,NA,NA,NA,NA,NA
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,Amax,0.026821073505983454,0.027030995745697946,0.011708559249728087
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,AmaxFrac,0.05547698632036044,0.05591119165589193,0.024218105259037705
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,GDD,0.032949234128392915,0.0332071200412579,0.01438376655354181
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,SLA,0.0046226808697362905,0.004658861506631525,0.0020180002431229053
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,Vm_low_temp,0.052459128105785784,0.052869713374230735,0.022900679552540788
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,coarse_root_respiration_Q10,0.059895068435363505,0.06036385306141508,0.026146789291842627
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,dVPDSlope,0.030014162139248502,0.030249075933359664,0.013102480616964809
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,dVpdExp,0.05958886600212258,0.06005525405368292,0.026013118679023475
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,extinction_coefficient,0.1260156696484782,0.12700196468271047,0.055011293047021806
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,fine_root_respiration_Q10,0.008599162786401812,0.008666466412835269,0.003753906679394513
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,fracLeafFall,0.0013704035429983402,0.0013811293695016943,5.982404498333675e-4
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,growth_resp_factor,0.042686953424506575,0.04302105417805999,0.018634702419711824
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,half_saturation_PAR,0.08613578578740104,0.08680995034192661,0.03760199796584136
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,leafC,0.009410092446543892,0.009483743028868952,0.004107912568495753
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,leafGrowth,0.09053947619361127,0.09124810739813408,0.03952439939496645
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,leaf_respiration_rate_m2,0.06430748674332887,0.06481080633061377,0.028073000827778055
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,leaf_turnover_rate,0.018977580738782685,0.019126113803731002,0.00828453523483933
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,psnTOpt,0.07098228438432232,0.0715378460442493,0.030986838845562175
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,root_respiration_rate,0.011927692686909162,0.012021047934710991,0.0052069540209145155
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,root_turnover_rate,0.047381038306003424,0.04775187855887308,0.02068387360392999
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,stem_respiration_rate,0.0707726848297257,0.07132660600319213,0.03089533956969748
bb523eef65a549b58d61393d57c00566,TotSoilCarb,1.0078267650125063,2.308652599279087,b3ed7ece68eabba6,grass,veg_respiration_Q10,0.029066488973993342,0.029293985552931393,0.012688780270396204
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,Amax,0.011202394118530341,-8.340069129627085e-7,-9.309565488293297e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,AmaxFrac,0.020873004631098504,-1.5539740855790023e-6,-1.7346167390168e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,GDD,0.043173417841548795,-3.2142172963294235e-6,-3.5878559216597e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,SLA,0.018620245476555723,-1.386258444774964e-6,-1.5474048925430425e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,Vm_low_temp,0.28670390226874587,-2.1344815575627006e-5,-0.002382605651683939
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,coarse_root_respiration_Q10,0.018445002836847794,-1.373211807474417e-6,-1.5328416410323342e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,dVPDSlope,0.0036093147371312104,-2.687098320212039e-7,-2.9994616827133463e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,dVpdExp,0.027117797283072575,-2.0188925830589295e-6,-2.253579967227096e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,extinction_coefficient,0.053240396023502744,-3.963693641078472e-6,-4.424455595465992e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,fine_root_respiration_Q10,0.020400604604729245,-1.518804381361578e-6,-1.6953587113521473e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,fracLeafFall,0.0027014858255118303,-2.0112288765316337e-7,-2.245025388519172e-5
