runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,Qle,parameter,2.359850858120516,0.004668770619746392,0.09360238809366732,505.45444407562337
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,SoilMoistFrac,IC,4.068798656578494e-6,1.3693403198371586e-5,0.001542343677873614,0.297135678956883
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,SoilMoistFrac,driver,2.0731227661479397e-4,1.3693403198371586e-5,0.001542343677873614,15.1395729470266
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,SoilMoistFrac,dummy,0,1.3693403198371586e-5,0.001542343677873614,0
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,SoilMoistFrac,interaction,0.001542343677873614,1.3693403198371586e-5,0.001542343677873614,112.63406587319571
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,SoilMoistFrac,parameter,-0.001740031349946615,1.3693403198371586e-5,0.001542343677873614,-127.07077449917921
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,TotSoilCarb,IC,-1.002197545247972,0.08937961806743999,0.4936527853366366,-11.212819733597202
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,TotSoilCarb,driver,0.00543983691556684,0.08937961806743999,0.4936527853366366,0.0608621633565529
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,TotSoilCarb,dummy,0,0.08937961806743999,0.4936527853366366,0
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,TotSoilCarb,interaction,0.4936527853366366,0.08937961806743999,0.4936527853366366,5.5231024254786885
22a0e4594b9893e8564298414dfb88b6,59d94ec22335aba5,TotSoilCarb,parameter,0.5924845410632087,0.08937961806743999,0.4936527853366366,6.62885514476196
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,AbvGrndWood,IC,-0.06198467968057739,0.4032908871344872,0.49489194816789295,-0.15369719886556
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,AbvGrndWood,driver,-2.680907950522478e-4,0.4032908871344872,0.49489194816789295,-6.6475787974561e-4
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,AbvGrndWood,dummy,0,0.4032908871344872,0.49489194816789295,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,AbvGrndWood,interaction,0.49489194816789295,0.4032908871344872,0.49489194816789295,1.2271339719185352
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,AbvGrndWood,parameter,-0.029348290557776144,0.4032908871344872,0.49489194816789295,-0.07277201517322963
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,NPP,IC,-5.306363471236302e-19,1.6746062798087525e-19,4.846240390216359e-22,-3.1687230217734004
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,NPP,driver,2.3491020638926538e-20,1.6746062798087525e-19,4.846240390216359e-22,0.140277872609013
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,NPP,dummy,0,1.6746062798087525e-19,4.846240390216359e-22,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,NPP,interaction,4.846240390216359e-22,1.6746062798087525e-19,4.846240390216359e-22,0.0028939580895216885
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,NPP,parameter,6.741213304265573e-19,1.6746062798087525e-19,4.846240390216359e-22,4.025551191074865
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,Qle,IC,0.002644101019605604,5.98430303441909e-4,0,4.41839426312119
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,Qle,driver,0.21354629184838195,5.98430303441909e-4,0,356.844047870165
